Order Date,Order Number,Index,Item Name,Price,Quantity,Total
2020-04-16 10:10:03,17368,4,Rice and Curry Chicken,200,1,200
2020-04-16 10:26:32,17369,3,Rice and Curry Fish,200,2,400
2020-04-16 10:54:54,17370,6,Chicken Rice,320,1,320
2020-04-16 11:06:40,17371,7,Egg Kottu,200,2,400
2020-04-16 11:16:10,17372,4,Rice and Curry Chicken,200,2,400
2020-04-16 11:17:56,17373,4,Rice and Curry Chicken,200,2,400
2020-04-16 11:24:22,17374,8,Chicken Kottu,280,2,560
2020-04-16 11:29:03,17375,1,Rice and Curry Vegetable,170,2,340
2020-04-16 11:54:44,17376,7,Egg Kottu,200,2,400
2020-04-16 11:59:51,17377,7,Egg Kottu,200,1,200
2020-04-16 12:05:31,17378,2,Rice and Curry Egg,190,2,380
2020-04-16 12:18:45,17379,8,Chicken Kottu,280,2,560
2020-04-16 12:25:03,17380,4,Rice and Curry Chicken,200,2,400
2020-04-16 12:54:13,17381,7,Egg Kottu,200,3,600
2020-04-16 13:07:18,17382,8,Chicken Kottu,280,1,280
2020-04-16 13:07:35,17383,5,Egg Rice,200,3,600
2020-04-16 13:16:34,17384,3,Rice and Curry Fish,200,2,400
2020-04-16 13:26:39,17385,9,Egg Biriyani,250,3,750
2020-04-16 14:13:24,17386,4,Rice and Curry Chicken,200,1,200
2020-04-16 14:22:17,17387,4,Rice and Curry Chicken,200,3,600
2020-04-16 14:38:27,17388,10,Chicken Biriyani,360,1,360
2020-04-16 14:40:05,17389,6,Chicken Rice,320,1,320
2020-04-16 14:48:17,17390,4,Rice and Curry Chicken,200,3,600
2020-04-16 15:20:53,17391,6,Chicken Rice,320,1,320
2020-04-16 15:36:03,17392,6,Chicken Rice,320,3,960
2020-04-16 15:37:06,17393,5,Egg Rice,200,1,200
2020-04-16 15:42:58,17394,4,Rice and Curry Chicken,200,1,200
2020-04-16 16:08:12,17395,6,Chicken Rice,320,1,320
2020-04-16 16:35:35,17396,7,Egg Kottu,200,1,200
2020-04-16 16:58:25,17397,3,Rice and Curry Fish,200,3,600
2020-04-16 17:00:52,17398,5,Egg Rice,200,1,200
2020-04-16 17:06:46,17399,7,Egg Kottu,200,2,400
2020-04-16 17:14:42,17400,7,Egg Kottu,200,1,200
2020-04-16 17:47:09,17401,8,Chicken Kottu,280,1,280
2020-04-16 17:47:17,17402,3,Rice and Curry Fish,200,1,200
2020-04-16 18:21:37,17403,3,Rice and Curry Fish,200,1,200
2020-04-16 18:28:04,17404,8,Chicken Kottu,280,1,280
2020-04-16 18:32:31,17405,10,Chicken Biriyani,360,3,1080
2020-04-16 18:48:36,17406,6,Chicken Rice,320,1,320
2020-04-16 19:02:47,17407,1,Rice and Curry Vegetable,170,2,340
2020-04-16 19:04:37,17408,5,Egg Rice,200,3,600
2020-04-16 19:46:18,17409,8,Chicken Kottu,280,2,560
2020-04-16 19:56:03,17410,9,Egg Biriyani,250,3,750
2020-04-17 08:23:41,17411,3,Rice and Curry Fish,200,1,200
2020-04-17 08:30:28,17412,6,Chicken Rice,320,2,640
2020-04-17 08:35:19,17413,5,Egg Rice,200,3,600
2020-04-17 08:42:00,17414,8,Chicken Kottu,280,1,280
2020-04-17 09:11:44,17415,8,Chicken Kottu,280,1,280
2020-04-17 09:30:29,17416,5,Egg Rice,200,1,200
2020-04-17 09:35:50,17417,8,Chicken Kottu,280,1,280
2020-04-17 09:41:26,17418,8,Chicken Kottu,280,3,840
2020-04-17 09:42:00,17419,4,Rice and Curry Chicken,200,1,200
2020-04-17 10:04:42,17420,4,Rice and Curry Chicken,200,2,400
2020-04-17 10:31:28,17421,2,Rice and Curry Egg,190,2,380
2020-04-17 10:35:13,17422,6,Chicken Rice,320,1,320
2020-04-17 10:35:59,17423,3,Rice and Curry Fish,200,1,200
2020-04-17 10:46:35,17424,2,Rice and Curry Egg,190,2,380
2020-04-17 11:11:58,17425,3,Rice and Curry Fish,200,2,400
2020-04-17 12:01:50,17426,1,Rice and Curry Vegetable,170,1,170
2020-04-17 12:15:17,17427,6,Chicken Rice,320,1,320
2020-04-17 12:16:50,17428,5,Egg Rice,200,1,200
2020-04-17 12:27:00,17429,4,Rice and Curry Chicken,200,2,400
2020-04-17 12:31:33,17430,7,Egg Kottu,200,1,200
2020-04-17 12:37:51,17431,4,Rice and Curry Chicken,200,2,400
2020-04-17 12:46:18,17432,5,Egg Rice,200,1,200
2020-04-17 12:53:02,17433,8,Chicken Kottu,280,2,560
2020-04-17 13:15:54,17434,5,Egg Rice,200,1,200
2020-04-17 13:31:12,17435,7,Egg Kottu,200,1,200
2020-04-17 14:08:35,17436,8,Chicken Kottu,280,2,560
2020-04-17 14:31:34,17437,4,Rice and Curry Chicken,200,2,400
2020-04-17 14:42:06,17438,9,Egg Biriyani,250,2,500
2020-04-17 15:14:39,17439,2,Rice and Curry Egg,190,2,380
2020-04-17 15:24:04,17440,3,Rice and Curry Fish,200,2,400
2020-04-17 15:27:54,17441,4,Rice and Curry Chicken,200,2,400
2020-04-17 15:36:57,17442,10,Chicken Biriyani,360,1,360
2020-04-17 16:01:59,17443,5,Egg Rice,200,3,600
2020-04-17 16:14:48,17444,6,Chicken Rice,320,1,320
2020-04-17 16:16:16,17445,7,Egg Kottu,200,2,400
2020-04-17 16:31:05,17446,4,Rice and Curry Chicken,200,1,200
2020-04-17 16:33:42,17447,8,Chicken Kottu,280,2,560
2020-04-17 16:56:25,17448,4,Rice and Curry Chicken,200,1,200
2020-04-17 17:00:40,17449,4,Rice and Curry Chicken,200,1,200
2020-04-17 17:10:35,17450,8,Chicken Kottu,280,2,560
2020-04-17 17:20:20,17451,8,Chicken Kottu,280,2,560
2020-04-17 17:27:10,17452,8,Chicken Kottu,280,1,280
2020-04-17 17:28:17,17453,1,Rice and Curry Vegetable,170,1,170
2020-04-17 17:54:14,17454,1,Rice and Curry Vegetable,170,1,170
2020-04-17 18:01:08,17455,8,Chicken Kottu,280,2,560
2020-04-17 18:05:55,17456,4,Rice and Curry Chicken,200,2,400
2020-04-17 18:31:09,17457,6,Chicken Rice,320,3,960
2020-04-17 18:31:25,17458,8,Chicken Kottu,280,1,280
2020-04-17 18:41:48,17459,4,Rice and Curry Chicken,200,1,200
2020-04-17 18:46:34,17460,5,Egg Rice,200,1,200
2020-04-17 18:57:06,17461,5,Egg Rice,200,2,400
2020-04-17 19:12:12,17462,2,Rice and Curry Egg,190,1,190
2020-04-18 08:36:25,17463,3,Rice and Curry Fish,200,1,200
2020-04-18 08:42:33,17464,8,Chicken Kottu,280,1,280
2020-04-18 08:52:13,17465,8,Chicken Kottu,280,1,280
2020-04-18 09:12:35,17466,4,Rice and Curry Chicken,200,1,200
2020-04-18 09:18:58,17467,9,Egg Biriyani,250,1,250
2020-04-18 09:35:31,17468,6,Chicken Rice,320,2,640
2020-04-18 09:40:31,17469,1,Rice and Curry Vegetable,170,1,170
2020-04-18 09:50:12,17470,3,Rice and Curry Fish,200,1,200
2020-04-18 09:55:19,17471,8,Chicken Kottu,280,1,280
2020-04-18 10:00:53,17472,6,Chicken Rice,320,1,320
2020-04-18 10:03:07,17473,6,Chicken Rice,320,1,320
2020-04-18 10:19:31,17474,4,Rice and Curry Chicken,200,1,200
2020-04-18 10:22:32,17475,3,Rice and Curry Fish,200,2,400
2020-04-18 10:23:45,17476,5,Egg Rice,200,1,200
2020-04-18 10:24:58,17477,8,Chicken Kottu,280,1,280
2020-04-18 10:34:50,17478,7,Egg Kottu,200,2,400
2020-04-18 10:39:52,17479,6,Chicken Rice,320,1,320
2020-04-18 10:58:03,17480,6,Chicken Rice,320,2,640
2020-04-18 11:06:20,17481,9,Egg Biriyani,250,1,250
2020-04-18 11:14:43,17482,8,Chicken Kottu,280,3,840
2020-04-18 11:25:10,17483,7,Egg Kottu,200,1,200
2020-04-18 11:25:54,17484,10,Chicken Biriyani,360,1,360
2020-04-18 11:28:41,17485,5,Egg Rice,200,1,200
2020-04-18 11:31:54,17486,4,Rice and Curry Chicken,200,3,600
2020-04-18 11:37:41,17487,4,Rice and Curry Chicken,200,1,200
2020-04-18 11:38:48,17488,4,Rice and Curry Chicken,200,1,200
2020-04-18 11:42:40,17489,5,Egg Rice,200,3,600
2020-04-18 12:34:36,17490,5,Egg Rice,200,2,400
2020-04-18 12:41:59,17491,4,Rice and Curry Chicken,200,1,200
2020-04-18 12:43:45,17492,5,Egg Rice,200,2,400
2020-04-18 13:09:00,17493,4,Rice and Curry Chicken,200,2,400
2020-04-18 13:18:31,17494,7,Egg Kottu,200,2,400
2020-04-18 14:08:48,17495,6,Chicken Rice,320,1,320
2020-04-18 14:30:57,17496,7,Egg Kottu,200,1,200
2020-04-18 14:31:51,17497,4,Rice and Curry Chicken,200,2,400
2020-04-18 14:51:53,17498,8,Chicken Kottu,280,1,280
2020-04-18 15:24:02,17499,1,Rice and Curry Vegetable,170,1,170
2020-04-18 15:30:15,17500,4,Rice and Curry Chicken,200,2,400
2020-04-18 15:43:27,17501,7,Egg Kottu,200,2,400
2020-04-18 15:52:06,17502,4,Rice and Curry Chicken,200,1,200
2020-04-18 15:53:32,17503,6,Chicken Rice,320,1,320
2020-04-18 16:00:52,17504,4,Rice and Curry Chicken,200,1,200
2020-04-18 16:13:11,17505,4,Rice and Curry Chicken,200,3,600
2020-04-18 16:43:44,17506,8,Chicken Kottu,280,3,840
2020-04-18 16:46:47,17507,1,Rice and Curry Vegetable,170,3,510
2020-04-18 16:57:18,17508,2,Rice and Curry Egg,190,3,570
2020-04-18 16:59:37,17509,6,Chicken Rice,320,1,320
2020-04-18 17:41:18,17510,7,Egg Kottu,200,3,600
2020-04-18 17:53:35,17511,3,Rice and Curry Fish,200,1,200
2020-04-18 18:43:41,17512,10,Chicken Biriyani,360,2,720
2020-04-18 18:50:49,17513,7,Egg Kottu,200,1,200
2020-04-18 19:05:51,17514,5,Egg Rice,200,1,200
2020-04-18 19:07:19,17515,1,Rice and Curry Vegetable,170,2,340
2020-04-18 19:07:54,17516,9,Egg Biriyani,250,2,500
2020-04-18 19:19:04,17517,1,Rice and Curry Vegetable,170,2,340
2020-04-18 19:49:13,17518,5,Egg Rice,200,2,400
2020-04-18 19:56:45,17519,8,Chicken Kottu,280,1,280
2020-04-19 08:12:53,17520,6,Chicken Rice,320,3,960
2020-04-19 08:53:09,17521,4,Rice and Curry Chicken,200,1,200
2020-04-19 08:53:45,17522,9,Egg Biriyani,250,2,500
2020-04-19 09:13:32,17523,10,Chicken Biriyani,360,2,720
2020-04-19 09:19:58,17524,7,Egg Kottu,200,3,600
2020-04-19 09:26:20,17525,4,Rice and Curry Chicken,200,1,200
2020-04-19 09:55:05,17526,1,Rice and Curry Vegetable,170,3,510
2020-04-19 10:38:26,17527,4,Rice and Curry Chicken,200,2,400
2020-04-19 10:53:41,17528,2,Rice and Curry Egg,190,2,380
2020-04-19 10:53:45,17529,9,Egg Biriyani,250,1,250
2020-04-19 11:12:32,17530,8,Chicken Kottu,280,2,560
2020-04-19 11:40:49,17531,7,Egg Kottu,200,2,400
2020-04-19 11:42:43,17532,8,Chicken Kottu,280,1,280
2020-04-19 11:59:36,17533,10,Chicken Biriyani,360,1,360
2020-04-19 12:00:05,17534,2,Rice and Curry Egg,190,2,380
2020-04-19 12:05:47,17535,10,Chicken Biriyani,360,1,360
2020-04-19 12:10:59,17536,9,Egg Biriyani,250,1,250
2020-04-19 12:26:33,17537,8,Chicken Kottu,280,2,560
2020-04-19 12:46:32,17538,8,Chicken Kottu,280,2,560
2020-04-19 12:47:31,17539,8,Chicken Kottu,280,2,560
2020-04-19 12:57:09,17540,5,Egg Rice,200,1,200
2020-04-19 13:16:28,17541,2,Rice and Curry Egg,190,3,570
2020-04-19 13:26:06,17542,6,Chicken Rice,320,3,960
2020-04-19 13:36:57,17543,6,Chicken Rice,320,1,320
2020-04-19 13:45:08,17544,8,Chicken Kottu,280,1,280
2020-04-19 13:49:48,17545,6,Chicken Rice,320,2,640
2020-04-19 13:53:12,17546,5,Egg Rice,200,1,200
2020-04-19 14:19:47,17547,9,Egg Biriyani,250,2,500
2020-04-19 14:20:38,17548,8,Chicken Kottu,280,1,280
2020-04-19 14:36:29,17549,6,Chicken Rice,320,1,320
2020-04-19 15:24:25,17550,7,Egg Kottu,200,2,400
2020-04-19 15:34:50,17551,5,Egg Rice,200,2,400
2020-04-19 15:48:42,17552,3,Rice and Curry Fish,200,3,600
2020-04-19 15:51:45,17553,5,Egg Rice,200,1,200
2020-04-19 15:53:24,17554,7,Egg Kottu,200,1,200
2020-04-19 15:58:22,17555,4,Rice and Curry Chicken,200,1,200
2020-04-19 15:59:01,17556,5,Egg Rice,200,3,600
2020-04-19 16:14:25,17557,8,Chicken Kottu,280,1,280
2020-04-19 17:21:17,17558,7,Egg Kottu,200,1,200
2020-04-19 17:58:42,17559,8,Chicken Kottu,280,1,280
2020-04-19 18:02:03,17560,3,Rice and Curry Fish,200,1,200
2020-04-19 18:23:32,17561,4,Rice and Curry Chicken,200,1,200
2020-04-19 18:42:04,17562,5,Egg Rice,200,1,200
2020-04-19 19:03:24,17563,8,Chicken Kottu,280,1,280
2020-04-19 19:07:19,17564,1,Rice and Curry Vegetable,170,2,340
2020-04-19 19:47:24,17565,5,Egg Rice,200,2,400
2020-04-20 08:19:50,17566,3,Rice and Curry Fish,200,1,200
2020-04-20 08:22:49,17567,6,Chicken Rice,320,1,320
2020-04-20 08:46:54,17568,1,Rice and Curry Vegetable,170,1,170
2020-04-20 08:59:02,17569,5,Egg Rice,200,2,400
2020-04-20 09:16:10,17570,3,Rice and Curry Fish,200,3,600
2020-04-20 09:19:11,17571,3,Rice and Curry Fish,200,1,200
2020-04-20 10:01:33,17572,6,Chicken Rice,320,2,640
2020-04-20 10:17:21,17573,4,Rice and Curry Chicken,200,2,400
2020-04-20 10:30:50,17574,3,Rice and Curry Fish,200,2,400
2020-04-20 10:50:22,17575,6,Chicken Rice,320,1,320
2020-04-20 10:53:05,17576,2,Rice and Curry Egg,190,3,570
2020-04-20 10:58:57,17577,8,Chicken Kottu,280,2,560
2020-04-20 11:08:26,17578,5,Egg Rice,200,2,400
2020-04-20 11:21:22,17579,3,Rice and Curry Fish,200,2,400
2020-04-20 11:22:50,17580,3,Rice and Curry Fish,200,3,600
2020-04-20 11:31:15,17581,4,Rice and Curry Chicken,200,1,200
2020-04-20 11:40:35,17582,8,Chicken Kottu,280,1,280
2020-04-20 11:46:19,17583,6,Chicken Rice,320,1,320
2020-04-20 11:54:15,17584,8,Chicken Kottu,280,3,840
2020-04-20 12:04:07,17585,1,Rice and Curry Vegetable,170,3,510
2020-04-20 12:09:29,17586,6,Chicken Rice,320,3,960
2020-04-20 12:12:56,17587,6,Chicken Rice,320,2,640
2020-04-20 12:19:27,17588,8,Chicken Kottu,280,2,560
2020-04-20 12:27:15,17589,6,Chicken Rice,320,2,640
2020-04-20 12:30:55,17590,6,Chicken Rice,320,2,640
2020-04-20 13:02:50,17591,5,Egg Rice,200,3,600
2020-04-20 13:06:51,17592,5,Egg Rice,200,2,400
2020-04-20 13:10:47,17593,1,Rice and Curry Vegetable,170,1,170
2020-04-20 13:15:26,17594,7,Egg Kottu,200,1,200
2020-04-20 13:16:43,17595,2,Rice and Curry Egg,190,1,190
2020-04-20 13:25:58,17596,8,Chicken Kottu,280,1,280
2020-04-20 13:29:50,17597,3,Rice and Curry Fish,200,2,400
2020-04-20 13:49:09,17598,3,Rice and Curry Fish,200,2,400
2020-04-20 13:58:46,17599,2,Rice and Curry Egg,190,2,380
2020-04-20 14:21:17,17600,6,Chicken Rice,320,1,320
2020-04-20 14:50:24,17601,6,Chicken Rice,320,1,320
2020-04-20 15:18:01,17602,1,Rice and Curry Vegetable,170,1,170
2020-04-20 15:36:56,17603,1,Rice and Curry Vegetable,170,1,170
2020-04-20 15:43:07,17604,3,Rice and Curry Fish,200,3,600
2020-04-20 15:44:44,17605,7,Egg Kottu,200,1,200
2020-04-20 16:01:36,17606,7,Egg Kottu,200,2,400
2020-04-20 16:15:31,17607,8,Chicken Kottu,280,1,280
2020-04-20 16:30:57,17608,8,Chicken Kottu,280,3,840
2020-04-20 17:02:43,17609,4,Rice and Curry Chicken,200,3,600
2020-04-20 17:04:04,17610,6,Chicken Rice,320,2,640
2020-04-20 17:27:42,17611,1,Rice and Curry Vegetable,170,3,510
2020-04-20 17:29:29,17612,4,Rice and Curry Chicken,200,2,400
2020-04-20 18:10:12,17613,4,Rice and Curry Chicken,200,2,400
2020-04-20 18:48:02,17614,8,Chicken Kottu,280,1,280
2020-04-20 18:56:15,17615,8,Chicken Kottu,280,3,840
2020-04-20 19:02:54,17616,8,Chicken Kottu,280,1,280
2020-04-20 19:19:36,17617,6,Chicken Rice,320,2,640
2020-04-20 19:25:19,17618,2,Rice and Curry Egg,190,1,190
2020-04-21 08:18:53,17619,8,Chicken Kottu,280,2,560
2020-04-21 09:09:11,17620,3,Rice and Curry Fish,200,2,400
2020-04-21 09:36:13,17621,3,Rice and Curry Fish,200,1,200
2020-04-21 09:51:18,17622,6,Chicken Rice,320,1,320
2020-04-21 09:55:27,17623,4,Rice and Curry Chicken,200,1,200
2020-04-21 09:59:50,17624,9,Egg Biriyani,250,1,250
2020-04-21 10:04:19,17625,8,Chicken Kottu,280,2,560
2020-04-21 10:31:36,17626,6,Chicken Rice,320,1,320
2020-04-21 10:43:08,17627,6,Chicken Rice,320,1,320
2020-04-21 10:55:34,17628,6,Chicken Rice,320,3,960
2020-04-21 11:25:34,17629,4,Rice and Curry Chicken,200,1,200
2020-04-21 11:43:22,17630,10,Chicken Biriyani,360,1,360
2020-04-21 11:43:53,17631,5,Egg Rice,200,3,600
2020-04-21 11:43:53,17632,4,Rice and Curry Chicken,200,2,400
2020-04-21 11:57:02,17633,1,Rice and Curry Vegetable,170,2,340
2020-04-21 12:01:56,17634,4,Rice and Curry Chicken,200,3,600
2020-04-21 12:19:04,17635,7,Egg Kottu,200,1,200
2020-04-21 12:21:53,17636,4,Rice and Curry Chicken,200,3,600
2020-04-21 12:22:20,17637,2,Rice and Curry Egg,190,3,570
2020-04-21 12:36:15,17638,6,Chicken Rice,320,3,960
2020-04-21 12:49:10,17639,3,Rice and Curry Fish,200,2,400
2020-04-21 12:50:11,17640,8,Chicken Kottu,280,1,280
2020-04-21 12:58:26,17641,3,Rice and Curry Fish,200,1,200
2020-04-21 13:22:16,17642,6,Chicken Rice,320,2,640
2020-04-21 13:26:32,17643,10,Chicken Biriyani,360,1,360
2020-04-21 13:35:56,17644,2,Rice and Curry Egg,190,1,190
2020-04-21 13:40:19,17645,6,Chicken Rice,320,2,640
2020-04-21 13:55:56,17646,10,Chicken Biriyani,360,2,720
2020-04-21 13:57:51,17647,5,Egg Rice,200,2,400
2020-04-21 14:05:03,17648,6,Chicken Rice,320,1,320
2020-04-21 14:15:12,17649,4,Rice and Curry Chicken,200,1,200
2020-04-21 14:20:29,17650,7,Egg Kottu,200,2,400
2020-04-21 14:28:22,17651,2,Rice and Curry Egg,190,3,570
2020-04-21 15:04:08,17652,8,Chicken Kottu,280,1,280
2020-04-21 15:09:02,17653,8,Chicken Kottu,280,2,560
2020-04-21 15:12:46,17654,4,Rice and Curry Chicken,200,1,200
2020-04-21 15:36:59,17655,8,Chicken Kottu,280,1,280
2020-04-21 16:18:01,17656,7,Egg Kottu,200,3,600
2020-04-21 16:50:36,17657,6,Chicken Rice,320,2,640
2020-04-21 17:03:32,17658,3,Rice and Curry Fish,200,2,400
2020-04-21 17:15:57,17659,6,Chicken Rice,320,2,640
2020-04-21 17:52:06,17660,6,Chicken Rice,320,1,320
2020-04-21 17:58:44,17661,6,Chicken Rice,320,2,640
2020-04-21 18:05:06,17662,8,Chicken Kottu,280,1,280
2020-04-21 19:05:53,17663,8,Chicken Kottu,280,1,280
2020-04-21 19:10:12,17664,10,Chicken Biriyani,360,1,360
2020-04-21 19:31:33,17665,6,Chicken Rice,320,1,320
2020-04-21 19:52:09,17666,8,Chicken Kottu,280,1,280
2020-04-21 19:53:19,17667,10,Chicken Biriyani,360,1,360
2020-04-22 08:02:03,17668,10,Chicken Biriyani,360,2,720
2020-04-22 08:09:55,17669,9,Egg Biriyani,250,2,500
2020-04-22 08:11:40,17670,10,Chicken Biriyani,360,3,1080
2020-04-22 08:24:50,17671,2,Rice and Curry Egg,190,1,190
2020-04-22 08:26:47,17672,8,Chicken Kottu,280,1,280
2020-04-22 08:28:22,17673,6,Chicken Rice,320,1,320
2020-04-22 08:35:22,17674,5,Egg Rice,200,3,600
2020-04-22 08:39:50,17675,8,Chicken Kottu,280,1,280
2020-04-22 09:01:40,17676,7,Egg Kottu,200,1,200
2020-04-22 09:08:28,17677,1,Rice and Curry Vegetable,170,3,510
2020-04-22 09:08:54,17678,4,Rice and Curry Chicken,200,1,200
2020-04-22 09:19:53,17679,8,Chicken Kottu,280,2,560
2020-04-22 09:25:36,17680,8,Chicken Kottu,280,1,280
2020-04-22 09:54:54,17681,7,Egg Kottu,200,1,200
2020-04-22 10:11:35,17682,10,Chicken Biriyani,360,1,360
2020-04-22 10:38:11,17683,10,Chicken Biriyani,360,1,360
2020-04-22 10:40:43,17684,3,Rice and Curry Fish,200,2,400
2020-04-22 10:45:10,17685,8,Chicken Kottu,280,2,560
2020-04-22 11:42:06,17686,3,Rice and Curry Fish,200,2,400
2020-04-22 11:47:09,17687,6,Chicken Rice,320,1,320
2020-04-22 11:47:17,17688,6,Chicken Rice,320,1,320
2020-04-22 11:50:58,17689,6,Chicken Rice,320,1,320
2020-04-22 12:10:35,17690,5,Egg Rice,200,2,400
2020-04-22 12:25:04,17691,8,Chicken Kottu,280,2,560
2020-04-22 12:44:08,17692,5,Egg Rice,200,1,200
2020-04-22 12:45:41,17693,10,Chicken Biriyani,360,2,720
2020-04-22 13:07:14,17694,6,Chicken Rice,320,2,640
2020-04-22 13:09:54,17695,6,Chicken Rice,320,2,640
2020-04-22 13:21:35,17696,8,Chicken Kottu,280,2,560
2020-04-22 13:42:08,17697,7,Egg Kottu,200,1,200
2020-04-22 13:44:03,17698,7,Egg Kottu,200,1,200
2020-04-22 14:22:58,17699,3,Rice and Curry Fish,200,2,400
2020-04-22 15:55:19,17700,4,Rice and Curry Chicken,200,1,200
2020-04-22 16:52:33,17701,3,Rice and Curry Fish,200,2,400
2020-04-22 17:09:14,17702,7,Egg Kottu,200,1,200
2020-04-22 17:20:20,17703,5,Egg Rice,200,1,200
2020-04-22 17:21:26,17704,1,Rice and Curry Vegetable,170,3,510
2020-04-22 18:11:22,17705,6,Chicken Rice,320,2,640
2020-04-22 19:02:11,17706,7,Egg Kottu,200,2,400
2020-04-22 19:09:13,17707,8,Chicken Kottu,280,2,560
2020-04-22 19:29:37,17708,4,Rice and Curry Chicken,200,2,400
2020-04-22 19:29:43,17709,8,Chicken Kottu,280,1,280
2020-04-22 19:45:04,17710,8,Chicken Kottu,280,1,280
2020-04-22 19:48:08,17711,5,Egg Rice,200,1,200
2020-04-23 08:06:56,17712,7,Egg Kottu,200,2,400
2020-04-23 08:24:54,17713,2,Rice and Curry Egg,190,1,190
2020-04-23 08:24:56,17714,7,Egg Kottu,200,1,200
2020-04-23 08:39:29,17715,4,Rice and Curry Chicken,200,3,600
2020-04-23 08:46:50,17716,1,Rice and Curry Vegetable,170,2,340
2020-04-23 08:50:30,17717,8,Chicken Kottu,280,1,280
2020-04-23 08:59:06,17718,3,Rice and Curry Fish,200,2,400
2020-04-23 09:03:10,17719,6,Chicken Rice,320,2,640
2020-04-23 09:03:27,17720,3,Rice and Curry Fish,200,3,600
2020-04-23 09:11:58,17721,8,Chicken Kottu,280,2,560
2020-04-23 09:12:18,17722,6,Chicken Rice,320,1,320
2020-04-23 09:23:30,17723,5,Egg Rice,200,1,200
2020-04-23 09:27:25,17724,8,Chicken Kottu,280,3,840
2020-04-23 09:54:42,17725,8,Chicken Kottu,280,1,280
2020-04-23 09:58:39,17726,8,Chicken Kottu,280,1,280
2020-04-23 10:05:21,17727,6,Chicken Rice,320,2,640
2020-04-23 10:16:34,17728,4,Rice and Curry Chicken,200,2,400
2020-04-23 10:41:20,17729,8,Chicken Kottu,280,2,560
2020-04-23 10:42:13,17730,1,Rice and Curry Vegetable,170,1,170
2020-04-23 10:48:08,17731,9,Egg Biriyani,250,3,750
2020-04-23 10:54:19,17732,10,Chicken Biriyani,360,1,360
2020-04-23 11:02:42,17733,8,Chicken Kottu,280,2,560
2020-04-23 11:19:27,17734,9,Egg Biriyani,250,2,500
2020-04-23 11:25:00,17735,7,Egg Kottu,200,2,400
2020-04-23 11:29:07,17736,6,Chicken Rice,320,3,960
2020-04-23 11:36:31,17737,7,Egg Kottu,200,2,400
2020-04-23 11:53:15,17738,7,Egg Kottu,200,2,400
2020-04-23 12:01:11,17739,5,Egg Rice,200,3,600
2020-04-23 12:14:19,17740,8,Chicken Kottu,280,1,280
2020-04-23 12:17:28,17741,8,Chicken Kottu,280,1,280
2020-04-23 12:48:02,17742,2,Rice and Curry Egg,190,3,570
2020-04-23 13:02:50,17743,10,Chicken Biriyani,360,2,720
2020-04-23 13:30:01,17744,4,Rice and Curry Chicken,200,1,200
2020-04-23 13:31:08,17745,6,Chicken Rice,320,1,320
2020-04-23 14:00:26,17746,4,Rice and Curry Chicken,200,2,400
2020-04-23 14:10:30,17747,6,Chicken Rice,320,3,960
2020-04-23 14:14:01,17748,4,Rice and Curry Chicken,200,1,200
2020-04-23 14:56:02,17749,7,Egg Kottu,200,1,200
2020-04-23 15:10:38,17750,5,Egg Rice,200,2,400
2020-04-23 15:16:34,17751,4,Rice and Curry Chicken,200,1,200
2020-04-23 15:41:30,17752,5,Egg Rice,200,3,600
2020-04-23 15:50:22,17753,5,Egg Rice,200,2,400
2020-04-23 16:01:08,17754,8,Chicken Kottu,280,2,560
2020-04-23 16:23:31,17755,6,Chicken Rice,320,1,320
2020-04-23 17:40:05,17756,9,Egg Biriyani,250,1,250
2020-04-23 17:45:26,17757,4,Rice and Curry Chicken,200,2,400
2020-04-23 18:04:21,17758,5,Egg Rice,200,3,600
2020-04-23 18:21:26,17759,8,Chicken Kottu,280,2,560
2020-04-23 18:25:44,17760,8,Chicken Kottu,280,1,280
2020-04-23 18:31:46,17761,6,Chicken Rice,320,2,640
2020-04-23 18:38:19,17762,4,Rice and Curry Chicken,200,2,400
2020-04-23 18:42:06,17763,8,Chicken Kottu,280,1,280
2020-04-23 19:00:03,17764,6,Chicken Rice,320,2,640
2020-04-23 19:23:59,17765,7,Egg Kottu,200,2,400
2020-04-23 19:57:06,17766,9,Egg Biriyani,250,3,750
2020-04-24 08:30:53,17767,3,Rice and Curry Fish,200,3,600
2020-04-24 08:56:58,17768,9,Egg Biriyani,250,2,500
2020-04-24 08:57:16,17769,8,Chicken Kottu,280,1,280
2020-04-24 09:09:39,17770,7,Egg Kottu,200,1,200
2020-04-24 09:20:33,17771,2,Rice and Curry Egg,190,2,380
2020-04-24 09:36:48,17772,2,Rice and Curry Egg,190,1,190
2020-04-24 09:44:30,17773,4,Rice and Curry Chicken,200,1,200
2020-04-24 09:45:35,17774,7,Egg Kottu,200,1,200
2020-04-24 09:59:53,17775,5,Egg Rice,200,1,200
2020-04-24 10:44:44,17776,4,Rice and Curry Chicken,200,3,600
2020-04-24 11:03:50,17777,8,Chicken Kottu,280,1,280
2020-04-24 11:24:38,17778,3,Rice and Curry Fish,200,2,400
2020-04-24 11:24:47,17779,2,Rice and Curry Egg,190,3,570
2020-04-24 11:42:31,17780,6,Chicken Rice,320,2,640
2020-04-24 11:45:16,17781,5,Egg Rice,200,1,200
2020-04-24 11:48:59,17782,6,Chicken Rice,320,1,320
2020-04-24 11:51:35,17783,8,Chicken Kottu,280,3,840
