Date,Order Number,Index,Name,Price,Quantity,Total
2020-08-19 16:12:13,3578,8,Chicken Kottu,280,2,560
2020-08-19 16:17:11,3579,4,Rice and Curry Chicken,200,2,400
2020-08-19 16:22:32,3580,6,Chicken Rice,320,2,640
2020-08-19 17:05:36,3581,4,Rice and Curry Chicken,200,1,200
2020-08-19 17:30:53,3582,4,Rice and Curry Chicken,200,1,200
2020-08-19 17:36:24,3583,3,Rice and Curry Fish,200,3,600
2020-08-19 17:42:24,3584,3,Rice and Curry Fish,200,2,400
2020-08-19 17:48:08,3585,3,Rice and Curry Fish,200,1,200
2020-08-19 17:59:48,3586,10,Chicken Biriyani,360,1,360
2020-08-19 18:17:37,3587,8,Chicken Kottu,280,1,280
2020-08-19 18:24:35,3588,7,Egg Kottu,200,4,800
2020-08-19 18:44:41,3589,6,Chicken Rice,320,1,320
2020-08-19 19:10:30,3590,3,Rice and Curry Fish,200,1,200
2020-08-19 19:22:21,3591,4,Rice and Curry Chicken,200,2,400
2020-08-19 19:32:05,3592,2,Rice and Curry Egg,190,3,570
2020-08-19 19:34:27,3593,5,Egg Rice,200,1,200
2020-08-19 19:39:34,3594,8,Chicken Kottu,280,2,560
2020-08-19 19:40:08,3595,1,Rice and Curry Vegetable,170,3,510
2020-08-19 19:53:54,3596,10,Chicken Biriyani,360,5,1800
2020-08-19 19:55:04,3597,9,Egg Biriyani,250,4,1000
2020-08-20 08:29:10,3598,2,Rice and Curry Egg,190,2,380
2020-08-20 08:48:27,3599,8,Chicken Kottu,280,5,1400
2020-08-20 08:58:20,3600,4,Rice and Curry Chicken,200,2,400
2020-08-20 09:18:15,3601,8,Chicken Kottu,280,2,560
2020-08-20 09:49:10,3602,4,Rice and Curry Chicken,200,1,200
2020-08-20 10:08:17,3603,10,Chicken Biriyani,360,1,360
2020-08-20 10:33:15,3604,4,Rice and Curry Chicken,200,2,400
2020-08-20 10:41:34,3605,2,Rice and Curry Egg,190,1,190
2020-08-20 11:10:16,3606,7,Egg Kottu,200,3,600
2020-08-20 11:10:49,3607,8,Chicken Kottu,280,4,1120
2020-08-20 11:11:55,3608,4,Rice and Curry Chicken,200,1,200
2020-08-20 11:16:56,3609,9,Egg Biriyani,250,1,250
2020-08-20 11:17:24,3610,4,Rice and Curry Chicken,200,1,200
2020-08-20 11:26:01,3611,6,Chicken Rice,320,3,960
2020-08-20 11:50:14,3612,4,Rice and Curry Chicken,200,2,400
2020-08-20 12:29:43,3613,5,Egg Rice,200,1,200
2020-08-20 12:34:28,3614,1,Rice and Curry Vegetable,170,1,170
2020-08-20 12:52:37,3615,7,Egg Kottu,200,4,800
2020-08-20 13:16:14,3616,3,Rice and Curry Fish,200,2,400
2020-08-20 13:49:10,3617,2,Rice and Curry Egg,190,1,190
2020-08-20 13:52:58,3618,1,Rice and Curry Vegetable,170,2,340
2020-08-20 13:53:29,3619,10,Chicken Biriyani,360,2,720
2020-08-20 14:10:08,3620,5,Egg Rice,200,1,200
2020-08-20 14:10:57,3621,8,Chicken Kottu,280,1,280
2020-08-20 15:16:22,3622,1,Rice and Curry Vegetable,170,4,680
2020-08-20 15:18:37,3623,10,Chicken Biriyani,360,5,1800
2020-08-20 15:22:34,3624,8,Chicken Kottu,280,2,560
2020-08-20 15:28:31,3625,3,Rice and Curry Fish,200,3,600
2020-08-20 16:14:17,3626,4,Rice and Curry Chicken,200,1,200
2020-08-20 16:22:47,3627,6,Chicken Rice,320,2,640
2020-08-20 17:19:24,3628,8,Chicken Kottu,280,3,840
2020-08-20 17:41:31,3629,4,Rice and Curry Chicken,200,2,400
2020-08-20 18:18:43,3630,9,Egg Biriyani,250,1,250
2020-08-20 18:21:36,3631,4,Rice and Curry Chicken,200,2,400
2020-08-20 18:37:39,3632,5,Egg Rice,200,1,200
2020-08-20 18:40:32,3633,10,Chicken Biriyani,360,4,1440
2020-08-20 18:41:04,3634,4,Rice and Curry Chicken,200,1,200
2020-08-20 18:41:09,3635,5,Egg Rice,200,3,600
2020-08-20 18:52:15,3636,6,Chicken Rice,320,1,320
2020-08-20 18:55:59,3637,4,Rice and Curry Chicken,200,4,800
2020-08-20 19:30:09,3638,2,Rice and Curry Egg,190,1,190
2020-08-20 19:40:31,3639,2,Rice and Curry Egg,190,1,190
2020-08-20 19:51:11,3640,7,Egg Kottu,200,1,200
2020-08-20 19:56:33,3641,7,Egg Kottu,200,1,200
2020-08-21 08:07:18,3642,5,Egg Rice,200,2,400
2020-08-21 08:23:26,3643,5,Egg Rice,200,2,400
2020-08-21 08:25:12,3644,4,Rice and Curry Chicken,200,4,800
2020-08-21 08:25:16,3645,6,Chicken Rice,320,1,320
2020-08-21 08:33:51,3646,8,Chicken Kottu,280,3,840
2020-08-21 09:12:19,3647,5,Egg Rice,200,1,200
2020-08-21 09:15:07,3648,4,Rice and Curry Chicken,200,2,400
2020-08-21 09:36:04,3649,4,Rice and Curry Chicken,200,2,400
2020-08-21 09:49:44,3650,2,Rice and Curry Egg,190,1,190
2020-08-21 10:36:10,3651,5,Egg Rice,200,5,1000
2020-08-21 10:44:14,3652,6,Chicken Rice,320,1,320
2020-08-21 11:04:45,3653,6,Chicken Rice,320,4,1280
2020-08-21 11:09:00,3654,3,Rice and Curry Fish,200,2,400
2020-08-21 11:09:39,3655,4,Rice and Curry Chicken,200,1,200
2020-08-21 11:25:46,3656,8,Chicken Kottu,280,5,1400
2020-08-21 12:08:18,3657,4,Rice and Curry Chicken,200,1,200
2020-08-21 12:12:00,3658,6,Chicken Rice,320,2,640
2020-08-21 12:16:07,3659,6,Chicken Rice,320,3,960
2020-08-21 12:53:01,3660,8,Chicken Kottu,280,2,560
2020-08-21 12:56:09,3661,6,Chicken Rice,320,2,640
2020-08-21 13:07:28,3662,6,Chicken Rice,320,1,320
2020-08-21 13:09:52,3663,2,Rice and Curry Egg,190,3,570
2020-08-21 13:12:10,3664,1,Rice and Curry Vegetable,170,2,340
2020-08-21 13:13:01,3665,5,Egg Rice,200,1,200
2020-08-21 13:52:42,3666,4,Rice and Curry Chicken,200,4,800
2020-08-21 13:58:58,3667,5,Egg Rice,200,1,200
2020-08-21 14:09:28,3668,4,Rice and Curry Chicken,200,1,200
2020-08-21 14:11:31,3669,2,Rice and Curry Egg,190,3,570
2020-08-21 14:29:42,3670,3,Rice and Curry Fish,200,1,200
2020-08-21 14:46:16,3671,7,Egg Kottu,200,2,400
2020-08-21 15:01:02,3672,3,Rice and Curry Fish,200,1,200
2020-08-21 15:05:15,3673,5,Egg Rice,200,1,200
2020-08-21 15:07:25,3674,7,Egg Kottu,200,1,200
2020-08-21 16:06:29,3675,4,Rice and Curry Chicken,200,2,400
2020-08-21 16:34:28,3676,5,Egg Rice,200,1,200
2020-08-21 16:47:42,3677,9,Egg Biriyani,250,4,1000
2020-08-21 17:04:53,3678,4,Rice and Curry Chicken,200,1,200
2020-08-21 17:06:20,3679,9,Egg Biriyani,250,1,250
2020-08-21 17:16:13,3680,7,Egg Kottu,200,3,600
2020-08-21 17:29:55,3681,6,Chicken Rice,320,5,1600
2020-08-21 17:55:28,3682,4,Rice and Curry Chicken,200,2,400
2020-08-21 18:01:11,3683,4,Rice and Curry Chicken,200,1,200
2020-08-21 19:03:48,3684,5,Egg Rice,200,5,1000
2020-08-21 19:26:37,3685,7,Egg Kottu,200,3,600
2020-08-21 19:45:24,3686,3,Rice and Curry Fish,200,1,200
2020-08-22 08:00:29,3687,4,Rice and Curry Chicken,200,2,400
2020-08-22 08:02:08,3688,6,Chicken Rice,320,1,320
2020-08-22 08:07:04,3689,7,Egg Kottu,200,2,400
2020-08-22 08:16:35,3690,10,Chicken Biriyani,360,1,360
2020-08-22 08:20:27,3691,7,Egg Kottu,200,1,200
2020-08-22 08:57:15,3692,8,Chicken Kottu,280,3,840
2020-08-22 09:05:04,3693,6,Chicken Rice,320,5,1600
2020-08-22 09:17:24,3694,10,Chicken Biriyani,360,1,360
2020-08-22 09:21:15,3695,4,Rice and Curry Chicken,200,3,600
2020-08-22 09:53:21,3696,4,Rice and Curry Chicken,200,1,200
2020-08-22 09:54:27,3697,8,Chicken Kottu,280,2,560
2020-08-22 09:54:58,3698,8,Chicken Kottu,280,2,560
2020-08-22 10:13:00,3699,5,Egg Rice,200,2,400
2020-08-22 10:14:16,3700,7,Egg Kottu,200,1,200
2020-08-22 10:18:57,3701,10,Chicken Biriyani,360,2,720
2020-08-22 10:19:38,3702,7,Egg Kottu,200,1,200
2020-08-22 10:32:35,3703,6,Chicken Rice,320,3,960
2020-08-22 10:49:00,3704,4,Rice and Curry Chicken,200,3,600
2020-08-22 11:30:50,3705,2,Rice and Curry Egg,190,1,190
2020-08-22 11:57:11,3706,3,Rice and Curry Fish,200,1,200
2020-08-22 12:24:03,3707,3,Rice and Curry Fish,200,2,400
2020-08-22 12:43:14,3708,4,Rice and Curry Chicken,200,2,400
2020-08-22 12:46:03,3709,5,Egg Rice,200,3,600
2020-08-22 13:06:51,3710,2,Rice and Curry Egg,190,3,570
2020-08-22 13:30:20,3711,8,Chicken Kottu,280,2,560
2020-08-22 13:52:23,3712,4,Rice and Curry Chicken,200,2,400
2020-08-22 14:15:58,3713,4,Rice and Curry Chicken,200,1,200
2020-08-22 14:42:20,3714,8,Chicken Kottu,280,3,840
2020-08-22 14:54:43,3715,7,Egg Kottu,200,1,200
2020-08-22 14:58:35,3716,6,Chicken Rice,320,2,640
2020-08-22 15:08:51,3717,4,Rice and Curry Chicken,200,1,200
2020-08-22 15:34:45,3718,8,Chicken Kottu,280,1,280
2020-08-22 15:37:07,3719,8,Chicken Kottu,280,1,280
2020-08-22 15:46:33,3720,8,Chicken Kottu,280,1,280
2020-08-22 16:22:32,3721,5,Egg Rice,200,3,600
2020-08-22 16:59:09,3722,10,Chicken Biriyani,360,3,1080
2020-08-22 17:05:02,3723,5,Egg Rice,200,1,200
2020-08-22 17:13:48,3724,9,Egg Biriyani,250,5,1250
2020-08-22 17:21:58,3725,2,Rice and Curry Egg,190,1,190
2020-08-22 17:39:06,3726,5,Egg Rice,200,3,600
2020-08-22 17:53:00,3727,5,Egg Rice,200,2,400
2020-08-22 18:23:54,3728,2,Rice and Curry Egg,190,2,380
2020-08-22 18:33:35,3729,2,Rice and Curry Egg,190,3,570
2020-08-22 18:59:42,3730,5,Egg Rice,200,1,200
2020-08-22 19:04:29,3731,7,Egg Kottu,200,1,200
2020-08-22 19:05:04,3732,6,Chicken Rice,320,1,320
2020-08-22 19:22:36,3733,7,Egg Kottu,200,3,600
2020-08-22 19:27:38,3734,4,Rice and Curry Chicken,200,1,200
2020-08-23 08:00:33,3735,6,Chicken Rice,320,1,320
2020-08-23 08:38:39,3736,5,Egg Rice,200,1,200
2020-08-23 08:45:14,3737,6,Chicken Rice,320,1,320
2020-08-23 08:45:19,3738,5,Egg Rice,200,1,200
2020-08-23 08:47:13,3739,6,Chicken Rice,320,2,640
2020-08-23 08:56:18,3740,7,Egg Kottu,200,1,200
2020-08-23 09:06:37,3741,10,Chicken Biriyani,360,2,720
2020-08-23 09:22:05,3742,6,Chicken Rice,320,1,320
2020-08-23 09:31:03,3743,8,Chicken Kottu,280,4,1120
2020-08-23 09:37:25,3744,6,Chicken Rice,320,1,320
2020-08-23 09:58:28,3745,8,Chicken Kottu,280,3,840
2020-08-23 10:56:41,3746,5,Egg Rice,200,1,200
2020-08-23 11:02:38,3747,8,Chicken Kottu,280,1,280
2020-08-23 11:11:08,3748,6,Chicken Rice,320,3,960
2020-08-23 11:19:33,3749,1,Rice and Curry Vegetable,170,2,340
2020-08-23 11:30:06,3750,7,Egg Kottu,200,2,400
2020-08-23 11:36:31,3751,3,Rice and Curry Fish,200,4,800
2020-08-23 11:39:40,3752,3,Rice and Curry Fish,200,1,200
2020-08-23 11:43:04,3753,10,Chicken Biriyani,360,1,360
2020-08-23 12:11:17,3754,7,Egg Kottu,200,4,800
2020-08-23 12:19:40,3755,8,Chicken Kottu,280,1,280
2020-08-23 12:36:32,3756,8,Chicken Kottu,280,1,280
2020-08-23 13:14:05,3757,6,Chicken Rice,320,1,320
2020-08-23 13:36:02,3758,5,Egg Rice,200,3,600
2020-08-23 13:43:14,3759,4,Rice and Curry Chicken,200,1,200
2020-08-23 13:47:03,3760,6,Chicken Rice,320,1,320
2020-08-23 13:57:46,3761,6,Chicken Rice,320,2,640
2020-08-23 14:16:29,3762,5,Egg Rice,200,3,600
2020-08-23 15:14:37,3763,4,Rice and Curry Chicken,200,2,400
2020-08-23 15:16:02,3764,8,Chicken Kottu,280,3,840
2020-08-23 15:18:32,3765,8,Chicken Kottu,280,1,280
2020-08-23 15:26:39,3766,7,Egg Kottu,200,1,200
2020-08-23 16:09:23,3767,5,Egg Rice,200,1,200
2020-08-23 16:21:21,3768,9,Egg Biriyani,250,2,500
2020-08-23 17:06:09,3769,2,Rice and Curry Egg,190,3,570
2020-08-23 17:11:21,3770,1,Rice and Curry Vegetable,170,3,510
2020-08-23 17:38:11,3771,3,Rice and Curry Fish,200,2,400
2020-08-23 17:44:21,3772,10,Chicken Biriyani,360,2,720
2020-08-23 18:14:08,3773,8,Chicken Kottu,280,1,280
2020-08-23 18:41:37,3774,9,Egg Biriyani,250,1,250
2020-08-23 19:02:58,3775,7,Egg Kottu,200,1,200
2020-08-23 19:04:05,3776,4,Rice and Curry Chicken,200,2,400
2020-08-23 19:06:29,3777,9,Egg Biriyani,250,1,250
2020-08-23 19:07:41,3778,10,Chicken Biriyani,360,1,360
2020-08-23 19:08:55,3779,4,Rice and Curry Chicken,200,1,200
2020-08-23 19:18:00,3780,6,Chicken Rice,320,3,960
2020-08-23 19:46:45,3781,10,Chicken Biriyani,360,3,1080
2020-08-24 08:02:49,3782,8,Chicken Kottu,280,2,560
2020-08-24 08:07:55,3783,2,Rice and Curry Egg,190,1,190
2020-08-24 08:09:51,3784,6,Chicken Rice,320,2,640
2020-08-24 08:17:16,3785,4,Rice and Curry Chicken,200,4,800
2020-08-24 08:17:58,3786,2,Rice and Curry Egg,190,1,190
2020-08-24 08:18:50,3787,7,Egg Kottu,200,1,200
2020-08-24 08:30:02,3788,6,Chicken Rice,320,1,320
2020-08-24 08:34:33,3789,8,Chicken Kottu,280,1,280
2020-08-24 08:48:27,3790,4,Rice and Curry Chicken,200,1,200
2020-08-24 08:50:30,3791,7,Egg Kottu,200,1,200
2020-08-24 08:53:44,3792,6,Chicken Rice,320,1,320
2020-08-24 09:00:08,3793,5,Egg Rice,200,2,400
2020-08-24 09:01:46,3794,4,Rice and Curry Chicken,200,1,200
2020-08-24 09:22:31,3795,1,Rice and Curry Vegetable,170,3,510
2020-08-24 10:07:50,3796,4,Rice and Curry Chicken,200,2,400
2020-08-24 10:19:54,3797,9,Egg Biriyani,250,4,1000
2020-08-24 10:25:08,3798,2,Rice and Curry Egg,190,1,190
2020-08-24 10:28:28,3799,7,Egg Kottu,200,1,200
2020-08-24 10:31:10,3800,4,Rice and Curry Chicken,200,1,200
2020-08-24 10:35:21,3801,6,Chicken Rice,320,2,640
2020-08-24 10:42:38,3802,9,Egg Biriyani,250,1,250
2020-08-24 10:43:19,3803,4,Rice and Curry Chicken,200,1,200
2020-08-24 11:27:07,3804,8,Chicken Kottu,280,4,1120
2020-08-24 11:31:03,3805,4,Rice and Curry Chicken,200,2,400
2020-08-24 11:51:11,3806,7,Egg Kottu,200,2,400
2020-08-24 12:22:47,3807,3,Rice and Curry Fish,200,1,200
2020-08-24 13:02:42,3808,4,Rice and Curry Chicken,200,2,400
2020-08-24 13:40:47,3809,9,Egg Biriyani,250,2,500
2020-08-24 14:27:10,3810,7,Egg Kottu,200,1,200
2020-08-24 14:51:09,3811,10,Chicken Biriyani,360,1,360
2020-08-24 14:58:44,3812,4,Rice and Curry Chicken,200,2,400
2020-08-24 15:16:08,3813,4,Rice and Curry Chicken,200,1,200
2020-08-24 15:17:18,3814,5,Egg Rice,200,1,200
2020-08-24 15:35:05,3815,7,Egg Kottu,200,3,600
2020-08-24 15:42:59,3816,4,Rice and Curry Chicken,200,3,600
2020-08-24 15:49:55,3817,4,Rice and Curry Chicken,200,1,200
2020-08-24 15:56:02,3818,8,Chicken Kottu,280,4,1120
2020-08-24 16:04:45,3819,4,Rice and Curry Chicken,200,4,800
2020-08-24 16:33:09,3820,7,Egg Kottu,200,3,600
2020-08-24 16:39:51,3821,6,Chicken Rice,320,1,320
2020-08-24 16:41:21,3822,7,Egg Kottu,200,1,200
2020-08-24 16:45:02,3823,4,Rice and Curry Chicken,200,1,200
2020-08-24 16:49:37,3824,6,Chicken Rice,320,5,1600
2020-08-24 16:57:11,3825,4,Rice and Curry Chicken,200,2,400
2020-08-24 17:15:43,3826,4,Rice and Curry Chicken,200,1,200
2020-08-24 17:20:00,3827,6,Chicken Rice,320,1,320
2020-08-24 17:25:22,3828,5,Egg Rice,200,1,200
2020-08-24 17:37:49,3829,8,Chicken Kottu,280,2,560
2020-08-24 18:14:32,3830,4,Rice and Curry Chicken,200,3,600
2020-08-24 18:20:55,3831,6,Chicken Rice,320,3,960
2020-08-24 18:22:15,3832,6,Chicken Rice,320,4,1280
2020-08-24 18:38:25,3833,5,Egg Rice,200,2,400
2020-08-24 19:17:08,3834,2,Rice and Curry Egg,190,1,190
2020-08-24 19:22:48,3835,6,Chicken Rice,320,2,640
2020-08-24 19:50:59,3836,4,Rice and Curry Chicken,200,1,200
2020-08-25 08:13:36,3837,5,Egg Rice,200,2,400
2020-08-25 08:19:11,3838,6,Chicken Rice,320,1,320
2020-08-25 08:20:06,3839,4,Rice and Curry Chicken,200,2,400
2020-08-25 08:51:26,3840,7,Egg Kottu,200,5,1000
2020-08-25 09:17:38,3841,4,Rice and Curry Chicken,200,3,600
2020-08-25 09:17:57,3842,6,Chicken Rice,320,4,1280
2020-08-25 09:31:59,3843,8,Chicken Kottu,280,3,840
2020-08-25 09:42:15,3844,8,Chicken Kottu,280,2,560
2020-08-25 09:47:37,3845,4,Rice and Curry Chicken,200,1,200
2020-08-25 09:53:50,3846,5,Egg Rice,200,1,200
2020-08-25 10:10:04,3847,1,Rice and Curry Vegetable,170,1,170
2020-08-25 10:45:21,3848,7,Egg Kottu,200,3,600
2020-08-25 11:06:36,3849,7,Egg Kottu,200,3,600
2020-08-25 11:41:00,3850,8,Chicken Kottu,280,3,840
2020-08-25 11:41:33,3851,9,Egg Biriyani,250,1,250
2020-08-25 12:08:31,3852,5,Egg Rice,200,2,400
2020-08-25 12:09:51,3853,9,Egg Biriyani,250,3,750
2020-08-25 12:12:00,3854,4,Rice and Curry Chicken,200,1,200
2020-08-25 12:40:16,3855,5,Egg Rice,200,5,1000
2020-08-25 13:00:36,3856,8,Chicken Kottu,280,1,280
2020-08-25 13:11:21,3857,8,Chicken Kottu,280,4,1120
2020-08-25 13:13:52,3858,10,Chicken Biriyani,360,1,360
2020-08-25 13:36:01,3859,2,Rice and Curry Egg,190,1,190
2020-08-25 13:50:39,3860,4,Rice and Curry Chicken,200,2,400
2020-08-25 13:51:25,3861,3,Rice and Curry Fish,200,2,400
2020-08-25 13:52:38,3862,5,Egg Rice,200,5,1000
2020-08-25 13:55:46,3863,7,Egg Kottu,200,4,800
2020-08-25 14:03:10,3864,2,Rice and Curry Egg,190,1,190
2020-08-25 14:05:37,3865,10,Chicken Biriyani,360,1,360
2020-08-25 14:30:13,3866,5,Egg Rice,200,4,800
2020-08-25 14:57:00,3867,7,Egg Kottu,200,1,200
2020-08-25 15:41:34,3868,5,Egg Rice,200,1,200
2020-08-25 15:44:25,3869,5,Egg Rice,200,3,600
2020-08-25 15:50:21,3870,8,Chicken Kottu,280,1,280
2020-08-25 16:02:29,3871,6,Chicken Rice,320,1,320
2020-08-25 16:13:29,3872,6,Chicken Rice,320,2,640
2020-08-25 16:38:24,3873,4,Rice and Curry Chicken,200,3,600
2020-08-25 16:49:42,3874,4,Rice and Curry Chicken,200,3,600
2020-08-25 17:05:13,3875,4,Rice and Curry Chicken,200,3,600
2020-08-25 17:17:09,3876,3,Rice and Curry Fish,200,2,400
2020-08-25 18:08:57,3877,2,Rice and Curry Egg,190,1,190
2020-08-25 18:21:55,3878,4,Rice and Curry Chicken,200,3,600
2020-08-25 18:52:59,3879,2,Rice and Curry Egg,190,1,190
2020-08-25 19:06:16,3880,2,Rice and Curry Egg,190,1,190
2020-08-25 19:09:41,3881,6,Chicken Rice,320,1,320
2020-08-25 19:12:38,3882,4,Rice and Curry Chicken,200,2,400
2020-08-25 19:44:36,3883,7,Egg Kottu,200,2,400
2020-08-25 19:45:11,3884,8,Chicken Kottu,280,3,840
2020-08-25 19:53:37,3885,5,Egg Rice,200,2,400
2020-08-25 19:56:34,3886,2,Rice and Curry Egg,190,1,190
2020-08-26 08:28:40,3887,6,Chicken Rice,320,4,1280
2020-08-26 08:34:32,3888,7,Egg Kottu,200,1,200
2020-08-26 08:47:56,3889,8,Chicken Kottu,280,1,280
2020-08-26 08:59:13,3890,5,Egg Rice,200,4,800
2020-08-26 09:01:50,3891,5,Egg Rice,200,1,200
2020-08-26 09:03:25,3892,4,Rice and Curry Chicken,200,1,200
2020-08-26 09:21:59,3893,8,Chicken Kottu,280,2,560
2020-08-26 09:23:48,3894,4,Rice and Curry Chicken,200,3,600
2020-08-26 09:31:10,3895,8,Chicken Kottu,280,3,840
2020-08-26 09:37:18,3896,6,Chicken Rice,320,1,320
2020-08-26 09:49:29,3897,8,Chicken Kottu,280,4,1120
2020-08-26 09:50:55,3898,2,Rice and Curry Egg,190,5,950
2020-08-26 09:52:30,3899,4,Rice and Curry Chicken,200,4,800
2020-08-26 10:00:21,3900,8,Chicken Kottu,280,5,1400
2020-08-26 10:18:15,3901,2,Rice and Curry Egg,190,1,190
2020-08-26 10:27:07,3902,4,Rice and Curry Chicken,200,1,200
2020-08-26 10:28:35,3903,3,Rice and Curry Fish,200,2,400
2020-08-26 10:35:21,3904,4,Rice and Curry Chicken,200,2,400
2020-08-26 11:03:26,3905,7,Egg Kottu,200,3,600
2020-08-26 11:49:26,3906,2,Rice and Curry Egg,190,3,570
2020-08-26 11:49:52,3907,10,Chicken Biriyani,360,2,720
2020-08-26 11:52:47,3908,7,Egg Kottu,200,1,200
2020-08-26 11:58:47,3909,8,Chicken Kottu,280,1,280
2020-08-26 12:13:50,3910,6,Chicken Rice,320,3,960
2020-08-26 12:26:09,3911,3,Rice and Curry Fish,200,4,800
2020-08-26 13:34:05,3912,1,Rice and Curry Vegetable,170,1,170
2020-08-26 13:43:43,3913,7,Egg Kottu,200,1,200
2020-08-26 13:58:51,3914,9,Egg Biriyani,250,1,250
2020-08-26 14:05:34,3915,1,Rice and Curry Vegetable,170,5,850
2020-08-26 14:15:56,3916,6,Chicken Rice,320,1,320
2020-08-26 14:26:20,3917,7,Egg Kottu,200,2,400
2020-08-26 14:27:24,3918,3,Rice and Curry Fish,200,4,800
2020-08-26 14:35:55,3919,8,Chicken Kottu,280,2,560
2020-08-26 14:58:47,3920,6,Chicken Rice,320,1,320
2020-08-26 15:29:08,3921,6,Chicken Rice,320,1,320
2020-08-26 15:32:04,3922,5,Egg Rice,200,4,800
2020-08-26 15:51:37,3923,8,Chicken Kottu,280,4,1120
2020-08-26 15:52:50,3924,6,Chicken Rice,320,1,320
2020-08-26 15:56:55,3925,3,Rice and Curry Fish,200,1,200
2020-08-26 16:13:53,3926,8,Chicken Kottu,280,1,280
2020-08-26 16:19:19,3927,2,Rice and Curry Egg,190,1,190
2020-08-26 16:21:23,3928,8,Chicken Kottu,280,1,280
2020-08-26 16:44:21,3929,4,Rice and Curry Chicken,200,2,400
2020-08-26 16:44:35,3930,3,Rice and Curry Fish,200,1,200
2020-08-26 16:48:06,3931,7,Egg Kottu,200,1,200
2020-08-26 17:37:35,3932,8,Chicken Kottu,280,1,280
2020-08-26 17:39:02,3933,4,Rice and Curry Chicken,200,1,200
2020-08-26 17:43:40,3934,5,Egg Rice,200,1,200
2020-08-26 17:45:47,3935,8,Chicken Kottu,280,1,280
2020-08-26 17:58:54,3936,2,Rice and Curry Egg,190,1,190
2020-08-26 18:06:55,3937,6,Chicken Rice,320,3,960
2020-08-26 18:07:12,3938,7,Egg Kottu,200,1,200
2020-08-26 18:17:14,3939,4,Rice and Curry Chicken,200,2,400
2020-08-26 18:41:29,3940,6,Chicken Rice,320,1,320
2020-08-26 19:39:39,3941,6,Chicken Rice,320,1,320
2020-08-27 08:11:49,3942,8,Chicken Kottu,280,2,560
2020-08-27 08:31:22,3943,6,Chicken Rice,320,4,1280
2020-08-27 08:39:17,3944,2,Rice and Curry Egg,190,2,380
2020-08-27 08:53:21,3945,4,Rice and Curry Chicken,200,1,200
2020-08-27 08:59:03,3946,6,Chicken Rice,320,1,320
2020-08-27 09:42:04,3947,7,Egg Kottu,200,1,200
2020-08-27 09:46:52,3948,10,Chicken Biriyani,360,3,1080
2020-08-27 10:03:19,3949,7,Egg Kottu,200,1,200
2020-08-27 10:06:14,3950,10,Chicken Biriyani,360,1,360
2020-08-27 10:18:30,3951,2,Rice and Curry Egg,190,2,380
2020-08-27 10:24:23,3952,2,Rice and Curry Egg,190,5,950
2020-08-27 10:55:51,3953,5,Egg Rice,200,1,200
2020-08-27 11:02:58,3954,6,Chicken Rice,320,1,320
2020-08-27 11:03:43,3955,3,Rice and Curry Fish,200,4,800
2020-08-27 11:38:18,3956,4,Rice and Curry Chicken,200,5,1000
2020-08-27 11:38:18,3957,6,Chicken Rice,320,1,320
2020-08-27 11:44:36,3958,4,Rice and Curry Chicken,200,1,200
2020-08-27 11:56:41,3959,10,Chicken Biriyani,360,2,720
2020-08-27 12:20:04,3960,4,Rice and Curry Chicken,200,1,200
2020-08-27 12:29:35,3961,4,Rice and Curry Chicken,200,1,200
2020-08-27 12:35:49,3962,10,Chicken Biriyani,360,1,360
2020-08-27 12:40:03,3963,4,Rice and Curry Chicken,200,4,800
2020-08-27 12:40:32,3964,6,Chicken Rice,320,1,320
2020-08-27 12:52:53,3965,1,Rice and Curry Vegetable,170,1,170
2020-08-27 13:00:11,3966,4,Rice and Curry Chicken,200,3,600
2020-08-27 13:13:57,3967,4,Rice and Curry Chicken,200,1,200
2020-08-27 13:28:53,3968,9,Egg Biriyani,250,1,250
2020-08-27 13:33:25,3969,5,Egg Rice,200,3,600
2020-08-27 13:34:12,3970,4,Rice and Curry Chicken,200,2,400
2020-08-27 13:47:50,3971,6,Chicken Rice,320,2,640
2020-08-27 13:55:38,3972,5,Egg Rice,200,3,600
2020-08-27 14:11:50,3973,6,Chicken Rice,320,1,320
2020-08-27 14:13:40,3974,6,Chicken Rice,320,3,960
2020-08-27 14:19:55,3975,8,Chicken Kottu,280,2,560
2020-08-27 14:22:04,3976,4,Rice and Curry Chicken,200,1,200
2020-08-27 14:29:49,3977,7,Egg Kottu,200,1,200
2020-08-27 14:32:17,3978,1,Rice and Curry Vegetable,170,1,170
2020-08-27 14:41:33,3979,3,Rice and Curry Fish,200,1,200
2020-08-27 14:51:18,3980,6,Chicken Rice,320,1,320
2020-08-27 15:03:41,3981,5,Egg Rice,200,1,200
2020-08-27 15:29:12,3982,3,Rice and Curry Fish,200,1,200
2020-08-27 15:29:23,3983,4,Rice and Curry Chicken,200,5,1000
2020-08-27 15:38:46,3984,4,Rice and Curry Chicken,200,1,200
2020-08-27 16:05:06,3985,2,Rice and Curry Egg,190,3,570
2020-08-27 16:10:58,3986,1,Rice and Curry Vegetable,170,2,340
2020-08-27 16:24:11,3987,3,Rice and Curry Fish,200,4,800
2020-08-27 16:36:09,3988,4,Rice and Curry Chicken,200,2,400
2020-08-27 17:10:53,3989,10,Chicken Biriyani,360,4,1440
2020-08-27 17:14:56,3990,3,Rice and Curry Fish,200,1,200
2020-08-27 17:48:54,3991,3,Rice and Curry Fish,200,1,200
